target_time,lead_days,grid_lat,grid_lon,pred_z500_m,pred_t850_c,pred_u850_ms,pred_v850_ms,pred_q850_gkg,pred_wind850_ms,actual_z500_m,error_z500_m,actual_t850_c,error_t850_c,actual_wind850_ms,error_wind850_ms
2026-04-25T00:00:00,114.0,40.0,33.0,5497.376254302309,3.332499205973022,6.943181786262372,0.9412024270621941,3.2892183272362763,7.006685045425783,5627.0,-129.62374569769145,6.0,-2.667500794026978,0.16666666666666666,6.840018378759116
2026-04-26T00:00:00,115.0,40.0,33.0,5503.9266543460735,1.0962083931896132,4.339938994428962,-0.542835495429042,3.176187972540545,4.373755920311829,5667.0,-163.07334565392648,10.3,-9.203791606810388,1.8611111111111112,2.5126448092007174
2026-04-27T00:00:00,116.0,40.0,33.0,5538.590595073995,0.24159174140334017,1.700953013219305,-1.0628786655366582,3.155689755525687,2.005729844927482,5674.0,-135.40940492600475,9.3,-9.05840825859666,10.694444444444445,-8.688714599516963
2026-04-28T00:00:00,117.0,40.0,33.0,5592.972829464973,2.625590251851122,0.23220712636862118,0.5453894261371275,2.7934305388445937,0.5927645195847656,5668.0,-75.02717053502693,8.2,-5.574409748148877,4.777777777777778,-4.185013258193012
2026-04-29T00:00:00,118.0,40.0,33.0,5672.9321088058305,8.368509860758081,-0.39201442437706646,3.4642658876065866,2.9753300329901644,3.4863754027577603,5649.0,23.932108805830467,9.4,-1.0314901392419191,2.0277777777777777,1.4585976249799826
2026-04-30T00:00:00,119.0,40.0,33.0,5546.348903835531,8.073967179121269,4.976172214940789,2.1092363447255593,4.724530266077109,5.404735689250674,5671.0,-124.65109616446898,8.7,-0.6260328208787307,0.6388888888888888,4.7658468003617855
2026-05-01T00:00:00,120.0,40.0,33.0,5579.723432964819,1.8989311712736026,2.428274653134963,-2.982812325538731,4.007963601264375,3.8462562525712585,5644.0,-64.27656703518096,11.9,-10.001068828726398,1.8055555555555556,2.040700697015703
2026-05-02T00:00:00,121.0,40.0,33.0,5630.451771627802,4.75724957328714,-2.2909780543834586,-0.3855784759487264,3.741630831688103,2.3231984863075215,5563.0,67.45177162780237,1.0,3.7572495732871403,4.388888888888889,-2.065690402581368
2026-05-03T00:00:00,122.0,40.0,33.0,5610.542103796974,8.38462066248178,-0.8644551177255835,1.2427455785776758,3.53568008590599,1.5138359302237197,5538.0,72.5421037969736,0.6,7.78462066248178,7.027777777777778,-5.513941847554058
2026-05-04T00:00:00,123.0,40.0,33.0,5625.735411549546,8.225192890693165,0.829202836226159,-0.7611260391638552,3.947274744543816,1.125562166696609,5472.0,153.73541154954637,2.2,6.025192890693165,4.611111111111112,-3.4855489444145027
2026-05-05T00:00:00,124.0,40.0,33.0,5683.876459741674,10.014056792131328,1.5445201333568548,-0.3335491126482779,3.7372989043072957,1.58012577122618,5515.0,168.8764597416739,-0.1,10.114056792131327,3.3888888888888884,-1.8087631176627084
2026-05-06T00:00:00,125.0,40.0,33.0,5710.303881434706,12.928829992722626,0.10834389899900998,1.6505700562520644,4.248470629949153,1.6541220967770942,5586.0,124.30388143470645,4.2,8.728829992722627,0.5555555555555556,1.0985665412215386
